"Professor","Quality","Difficulty","Class","Comments","Positve Sentiment Score","Label","","","","","","","","","","","","","","","","","","","","","",""
"Lupoli, Shawn","4.0","4.0","CMSC341","My favorite thing about Mr. Lupoli is that he actually cared about our success; he would be hard on us to make us better. When I submitted a project that I know I didn't do well on, it felt like I was really letting him down, and it made me want to do better. Do be aware that he does poke fun sometimes, and just don't take it personally.","0.554539815532098","pos","","","","","","","","","","","","","","","","","","","","","",""
"Lupoli, Shawn","5.0","4.0","CMSC341","Amazing lectures, he provides lots of notes, and is genuinely interested in our well being. he takes time to help us and when there's a problem. it was easy to resolve grading issues. better read the book; his lectures cleared up everything that was unclear, and he did this intentionally. i learned a lot","0.711688818926578","pos","","","","","","","","","","","","","","","","","","","","","",""
"Lupoli, Shawn","4.0","4.0","CMSC201","Lupoli is overall an awesome person; listen in his lectures, and MAKE SURE to ask him questions. He has an interesting sense of humor (dry and slapstick), so beware if you are a sensitive soul, because he likes to poke fun harmlessly.","0.742472321984538","pos","","","","","","","","","","","","","","","","","","","","","",""
"Lupoli, Shawn","4.5","2.0","CMSC201","Good professor overall, manages to keep lectures entertaining with a blunt humor style(which some might take offense to but I found it funny). I already had plenty of experience with Python so I mostly showed up for the tidbits/tricks that might appear on the tests(2 worth 50% of your grade programming class!) and he covered those well.","0.895261444861271","pos","","","","","","","","","","","","","","","","","","","","","",""
"Lupoli, Shawn","1.5","4.0","CMSC341","May have had a sufficient understanding of java and Data Structures, but failed to demonstrate so. Loopy Lecturer: Notes that he wrote himself give you the impression that he rarely programs professionally. Data structures is too important a class. Don't take it with him. That said: Nice guy, Very approachable, funny.","0.509252273600388","pos","","","","","","","","","","","","","","","","","","","","","",""
"Oates, Tim","5.0","3.0","CMSC678","Great teacher, explains concepts with real life examples and in both technical/mathematical and layman terms. Assignments help better your understanding of concepts and expose you to analyses and the scientific idea synthesis process.","0.8652073942386","pos","","","","","","","","","","","","","","","","","","","","","",""
"Oates, Tim","5.0","3.0","CMSC678","Lectures were amazing and crystal clear","0.612782111232831","pos","","","","","","","","","","","","","","","","","","","","","",""
"Oates, Tim","5.0","2.0","CMSC478","Great professor who makes complex topics sound simple.","0.764735437828798","pos","","","","","","","","","","","","","","","","","","","","","",""
"Oates, Tim","5.0","2.0","CMSC678","He is funny at time and serious at times but makes sure everyone gets the subject matter.","0.769252660131351","pos","","","","","","","","","","","","","","","","","","","","","",""
"Oates, Tim","4.0","3.0","CMSC671","One of the best professor at UMBC. His classes are interesting. Pay attention and you sail through Easy exams","0.838652317401979","pos","","","","","","","","","","","","","","","","","","","","","",""
"Oates, Tim","5.0","3.0","CMSC478","Great prof, great lectures, very engaging. Grading and assignments clearly explained. He is current on the material. Class was a good mix of theory and practical exercises. Moderately difficult but he was a lenient grader - most students made As or Bs on the exams. Missed a couple lectures, announced beforehand.","0.51482545304662","pos","","","","","","","","","","","","","","","","","","","","","",""
"Oates, Tim","5.0","4.0","CMSC678","Outstanding lecturer & computer scientist. I would not call the class easy, but the professor makes it more than worth your effort in the amount of useful knowledge and expertise gained in this core CS topic. Recommended.. A++++ would take again. :)","0.691351422790751","pos","","","","","","","","","","","","","","","","","","","","","",""
"Oates, Tim","5.0","1.0","CMSC431","Third course I've taken with Dr. Oates. He's clear, fair, and super available for helping students. He cares about what you think and about your success. Hint: take notes on paper without lines, he likes to draw graphs and it will make your notes much neater if there are no lines.","0.512283444128671","pos","","","","","","","","","","","","","","","","","","","","","",""
"Oates, Tim","4.5","3.0","CMSC341","Excellent professor, very engaged and loves questions and making sure everyone understands.","0.873675055812427","pos","","","","","","","","","","","","","","","","","","","","","",""
"Oates, Tim","5.0","3.0","CMSC471","Hes a very good/smart professor but more importantly a great guy..if hes teaching this course (or any for that matter) TAKE IT","0.649337172181561","pos","","","","","","","","","","","","","","","","","","","","","",""
"Oates, Tim","5.0","2.0","CMSC471","Excellent teacher. Very knowledgeable and laid back about the material. Tries, and usually succeeds, in engaging the class. Cuts the material into manageable sizes and is understanding about difficulties and issues with homework and projects.","0.629906547629954","pos","","","","","","","","","","","","","","","","","","","","","",""
"Oates, Tim","5.0","3.0","CMSC341","Cares about his students. Exams may be hard at first, but he'll adjust according to the class's needs (first exam average 68%, second exam average 106%). More than willing to allow extra time if you give enough advance notice. Lots of extra credit chances. Lenient grader on projects, available for help if you need it. Highly recommended.","0.762057624626423","pos","","","","","","","","","","","","","","","","","","","","","",""
"Oates, Tim","5.0","3.0","CMSC341","Very knowledgeable and helpful.","0.548177804482873","pos","","","","","","","","","","","","","","","","","","","","","",""
"Oates, Tim","5.0","3.0","CMSC341","Definitely take Oates if you get a chance to! Very student friendly and makes the material very easy to understand. No surprises on exams, he does a review the class before that will help you tremendously. Projects are mostly graded on execution correctness, so make sure they work!","0.862003195979168","pos","","","","","","","","","","","","","","","","","","","","","",""
"Park, John","4.5","4.0","CMSC421","Park is a kind and helpful professor; you will learn a lot. That said, his projects are quite difficult. Start right away! I worked hard and still got a C in the course. I would recommend him, while also saying consider another professor if you really need to get a good grade.","0.752464785930839","pos","","","","","","","","","","","","","","","","","","","","","",""
"Park, John","4.5","2.0","CMSC313","Park is very interested and knowledgeable in the material he covers. He talks a little quietly, but if you pay attention, you will learn a lot, and he is great at explaining concepts in ways that make intuitive sense. Very fair homeworks and exams; stays true to the review sheet. Great lecture slides, fair grader","0.840133116962115","pos","","","","","","","","","","","","","","","","","","","","","",""
"Park, John","5.0","2.0","CMSC421","Excellent professor. Harvard and Stanford graduate, worked in every industry you can think of. You probably won't get anything graded back, but you'll get the grade that you earned. He knows his stuff.","0.507093088205373","pos","","","","","","","","","","","","","","","","","","","","","",""
"Park, John","4.0","3.0","CMSC202","I'm still waiting on my project 2 grade, and by that I mean don't expect your grades back ever. The grades in the class are decided purely by tests and also magic. But other than the grading he is an amazing professor who cares about his students. He knows a lot about the industry and is always open to answer questions.","0.646475234116126","pos","","","","","","","","","","","","","","","","","","","","","",""
"Park, John","5.0","4.0","CMSC421","One of the best professors at UMBC","0.867830858230825","pos","","","","","","","","","","","","","","","","","","","","","",""
"Park, John","5.0","3.0","CMSC201","Probably one of the best professors at UMBC. He has the ability to explain things really well and also has absolute mastery of the subject. Also a great guy and really easy to talk to.","0.907628776160779","pos","","","","","","","","","","","","","","","","","","","","","",""
"Park, John","5.0","3.0","CMSC421","Professor Park is incredibly smart and seemingly always willing to help - even if you catch him outside of office hours. Projects and homework can be a bit tricky, so START EARLY and understand what you have to do before diving in. Grading takes awhile, but that's understandable. Lectures are clear and follow the textbook. Highly recommended.","0.788957341476239","pos","","","","","","","","","","","","","","","","","","","","","",""
"Park, John","4.5","2.0","CMSC331","First and foremost, Dr. Park is boring. But at the same time, he is one of the most interesting people you will ever meet. His grading is VERY generous. And if you put in some effort into his class and complete your assignments you'll get an A. He's an excellent professor, I highly recommend him. Just don't be surprised if you get sleepy.","0.862888911290353","pos","","","","","","","","","","","","","","","","","","","","","",""
"Park, John","4.5","2.0","CMSC201","Dr. Park is very knowledgeable, and he lectures well. His tests were a good measure of everything he taught. If you attended class (or even just took his lecture slides off blackboard), you should earn an easy A. Projects were a little challenging, but easily possible. Homeworks are standard for all sections of 201.","0.598177559608484","pos","","","","","","","","","","","","","","","","","","","","","",""
"Raouf, Sa'Ad","5.0","1.0","CMSC202","Sa'ad's class rocks. Always enjoyable and doesnt drag on like other classes. He knows the material very, very well, and takes the time to make sure that everyone(not just those he knows the names of like other claim) understands it completely. Would recommend, definitely knows what he is doing.","0.580841001587606","pos","","","","","","","","","","","","","","","","","","","","","",""
"Raouf, Sa'Ad","5.0","2.0","CMSC202","Professor Raouf is one of the best profs at UMBC. He not only cares about the lecture material but also cares about students as well. (If you make yourself known and participate in class.) Projects are created/assigned by Wortman but Raouf has his own tests. Prepare yourself for a very difficult midterm but the final has lots of extra credit.","0.575792855229063","pos","","","","","","","","","","","","","","","","","","","","","",""
"Raouf, Sa'Ad","5.0","3.0","CMSC202","The best professor I ever had","0.820242097177031","pos","","","","","","","","","","","","","","","","","","","","","",""
"Raouf, Sa'Ad","5.0","3.0","CMSC202","the professor is awesome! make you feel proud of your choice of major","0.841656230555652","pos","","","","","","","","","","","","","","","","","","","","","",""
"Raouf, Sa'Ad","4.0","4.0","CMSC202","Great teacher. Funny and knows the material very, very well. Tests are indeed ridiculously difficult - tries to be very tricky with the questions. Very strict about classroom discipline. One of my favorite teachers here. Communication is difficult - tends to be slow to answer emails, etc.","0.582927926783869","pos","","","","","","","","","","","","","","","","","","","","","",""
"Raouf, Sa'Ad","5.0","2.0","CMSC202","Great comp sci teacher.","0.7319128561816","pos","","","","","","","","","","","","","","","","","","","","","",""
"Raouf, Sa'Ad","4.0","1.0","CMSC202","very good teacher","0.756059892465221","pos","","","","","","","","","","","","","","","","","","","","","",""
"Raouf, Sa'Ad","5.0","2.0","CMSC202","Probably the best TEACHER I have had here. Makes you understand, goes at a very decent pace. Emphasizes what is important. Good humor too. I recommend taking him.","0.798402571450815","pos","","","","","","","","","","","","","","","","","","","","","",""
"Shariati, Ben","4.5","4.0","CYBR650","I had him last semister and I do like the way he make cyber topics intersting. You should take his class it is good one.","0.616414136432846","pos","","","","","","","","","","","","","","","","","","","","","",""
"Shariati, Ben","4.5","3.0","CYBR650","I really learn a lot in this class. If you study you will do well in his class and I know few students think he my be easy but let me tell you he is not. Excellent learning and if you want to understand anything in cyber he is the one.","0.605238720365434","pos","","","","","","","","","","","","","","","","","","","","","",""
"Shariati, Ben","1.0","1.0","CYBR650","He absolutely does NOT know his stuff. Let me put it this way--you're not being graded on your knowledge, so no amount of studying will help. You're being graded on how well you can guess what HE thinks the right answer is. About 20% of all his questions have incorrect/multiple answers. He will not go back and correct his own mistakes. Good luck","0.529859972302349","pos","","","","","","","","","","","","","","","","","","","","","",""
"Shariati, Ben","5.0","3.0","CYBR650","Great professor who knows how to make lecture interesting.He knows his stuff!!Very update and well organized.Clear about what he wants on the exams.If you want to get a good grade you HAVE TO study hard.Highly recommended!","0.858749426213989","pos","","","","","","","","","","","","","","","","","","","","","",""
"Slaughter, Gymama","1.5","4.0","CMPE212","She gets mixed up which mixes you up. Says she wants to foster an environment for learning, but will not allow you to take notes on devices of any kind and if further clarification is needed she debases the class by exclaiming ""Come on guys. This is easy"" and lets out a frustrated sigh. Overall if you can avoid her, you'll do yourself a favor.","0.60453083358132","pos","","","","","","","","","","","","","","","","","","","","","",""
"Slaughter, Gymama","2.0","4.0","CMPE310","This class is a lot of work. Learn assembly before taking it.","0.564838240804251","pos","","","","","","","","","","","","","","","","","","","","","",""
"Squire, Jon","5.0","1.0","CMSC455","Professor Squire is an awesome guy and very knowledgeable. His classes are never the most rigorous but he's often teaching electives so they don't have to be. Exams are multiple choice and coding projects are very manageable. If you're swamped with classes and need to fit in a CS elective any Squire class will be a joy to take.","0.640595504160625","pos","","","","","","","","","","","","","","","","","","","","","",""
"Squire, Jon","2.0","1.0","CMSC411","He is easy. You will pass, but he is EXTREMELY rude. If you are in the class to actually learn, forget it. He will tell you the answer and if you ask why, he will say don't worry about it. If you just want to pass with an A or B, take his class. If you actually want to learn, don't.","0.559849972756353","pos","","","","","","","","","","","","","","","","","","","","","",""
"Squire, Jon","4.5","1.0","CMSC455","This class was a breath of fresh air for a summer course. Nice way to wind down the year.","0.826154879528217","pos","","","","","","","","","","","","","","","","","","","","","",""
"Squire, Jon","4.5","1.0","CMSC411","TAKE IT WITH HIM. WORK A LIL BIT AND YOU WILL GET AN A","0.678115194028537","pos","","","","","","","","","","","","","","","","","","","","","",""
"Squire, Jon","5.0","1.0","CMSC411","Squire is an excellent professor. His exams were fairly easy; just memorize the old exams that he gives you as a guide. Also, his homeworks and programs are not that difficult. If you do really well on his exams and attempt at the program, you'll be guaranteed a B.","0.776024609136215","pos","","","","","","","","","","","","","","","","","","","","","",""
"Squire, Jon","4.5","2.0","CMSC411","Very good instructor, makes it very clear what the students need to know and does not burden them with unimportant busy work or unneeded information.","0.652079511396099","pos","","","","","","","","","","","","","","","","","","","","","",""
"Squire, Jon","5.0","1.0","CMSC411","The class is extremely easy. You do not need to go to class, he passes last year's midterm and final exam back with answers the day before tests, and if you're a CMPE then you've seen the course content before in 310. And the project is cake. He practically gives you the code.","0.580705350223303","pos","","","","","","","","","","","","","","","","","","","","","",""
"Vick, Shon","3.0","1.0","IS247","Prof. Vick is probably the best option for ANY IS major taking IS247. He assigns problems from the book but gives plenty of time to do them just don't wait. Start early, and you can code with a buddy (He favors Peer Programming highly). He's funny and jokes with you during lecture. Beware of his doctor's handwriting on the dry erase board.","0.58747065765244","pos","","","","","","","","","","","","","","","","","","","","","",""
"Vick, Shon","4.0","2.0","IS247","I haven't received any grades yet but feel compelled to say AWESOME PROF! He falls way behind in lectures but always offers help. Very friendly. Grading might be somewhat harsh but gives plenty of time to do assignments. Has a sense of humor and classes are not stressful. He is in total favor of Peer-Programming (ie: with a buddy) on projects.","0.511361701406685","pos","","","","","","","","","","","","","","","","","","","","","",""
"Vick, Shon","2.5","2.0","CMSC331","As said before, very lenient and fun to talk to, but is not great at actually teaching the material at hand. Get in groups.","0.642489702031694","pos","","","","","","","","","","","","","","","","","","","","","",""
"Vick, Shon","4.5","2.0","CMSC331","Vick knows a lot about computer science, and you can learn a ton from him if you want to. His assigned readings are there for a reason, and lecture is a supplement to those. If you read the reading, and follow along in class, the class is great; if you rely on lecture alone, you will fail. He is more concerned with learning than grades.","0.825027935222877","pos","","","","","","","","","","","","","","","","","","","","","",""
"Vick, Shon","1.5","3.0","CMSC331","Vick is the ultimate double-edged sword of professors. On one side he's funny, approachable, and interacts a lot with the class. On the other side though he's probably the least effective lecturer i've ever had. He's liberal with curves but even with them you will likely struggle to get B's. If you study his powerpoints outside class, you'll do ok.","0.76155120958903","pos","","","","","","","","","","","","","","","","","","","","","",""
"Yesha, Yaacov","1.0","1.0","CMSC203","I came to college and I pay to learn, taking this class you will not learn anything by the end, if you want to have a good experience and stay engaged do not take this class.","0.577577154528356","pos","","","","","","","","","","","","","","","","","","","","","",""
"Yesha, Yaacov","2.0","1.0","CMSC203","Decent instructor, speaks quietly has a pretty thick accent, but after a week or two it is very easy to understand him. Assigns readings, helpful if your lost but unnecessary to do well. Homeworks are easy, tests are mostly based on in class examples and homeworks. Tests are usually 4-6 questions, and worth most of your grade.","0.517185612030305","pos","","","","","","","","","","","","","","","","","","","","","",""
